Airline,Price,Departure,Arrival,DepartureDate,DayOfWeek,Month
UA,642.37,2024-08-10T15:45:00,2024-08-11T05:25:00,2024-08-10,5,8
UA,647.88,2024-08-10T18:10:00,2024-08-11T07:40:00,2024-08-10,5,8
LX,658.84,2024-08-10T19:00:00,2024-08-11T05:00:00,2024-08-10,5,8
LX,658.84,2024-08-10T16:15:00,2024-08-11T06:10:00,2024-08-10,5,8
LX,658.84,2024-08-10T20:30:00,2024-08-11T10:30:00,2024-08-10,5,8
LX,658.84,2024-08-10T19:00:00,2024-08-11T05:00:00,2024-08-10,5,8
LX,658.84,2024-08-10T20:30:00,2024-08-11T10:30:00,2024-08-10,5,8
LH,659.75,2024-08-10T17:20:00,2024-08-11T07:20:00,2024-08-10,5,8
LH,659.75,2024-08-10T17:20:00,2024-08-11T07:20:00,2024-08-10,5,8
LH,659.96,2024-08-10T20:00:00,2024-08-11T04:00:00,2024-08-10,5,8
LH,659.96,2024-08-10T20:00:00,2024-08-11T04:00:00,2024-08-10,5,8
LH,659.96,2024-08-10T15:45:00,2024-08-11T05:25:00,2024-08-10,5,8
LH,659.96,2024-08-10T20:00:00,2024-08-11T11:00:00,2024-08-10,5,8
LH,659.96,2024-08-10T20:00:00,2024-08-11T11:00:00,2024-08-10,5,8
LH,659.96,2024-08-10T18:00:00,2024-08-11T07:00:00,2024-08-10,5,8
LH,659.96,2024-08-10T04:00:00,2024-08-10T17:25:00,2024-08-10,5,8
LH,659.96,2024-08-10T04:00:00,2024-08-10T17:25:00,2024-08-10,5,8
LH,659.96,2024-08-10T21:50:00,2024-08-11T11:45:00,2024-08-10,5,8
LH,659.96,2024-08-10T21:50:00,2024-08-11T11:45:00,2024-08-10,5,8
OS,665.15,2024-08-10T21:45:00,2024-08-11T11:55:00,2024-08-10,5,8
OS,665.15,2024-08-10T19:00:00,2024-08-11T08:00:00,2024-08-10,5,8
OS,665.15,2024-08-10T21:45:00,2024-08-11T11:55:00,2024-08-10,5,8
OS,665.15,2024-08-10T19:00:00,2024-08-11T08:00:00,2024-08-10,5,8
SN,665.47,2024-08-10T18:10:00,2024-08-11T07:40:00,2024-08-10,5,8
SN,665.47,2024-08-10T18:10:00,2024-08-11T07:40:00,2024-08-10,5,8
MS,683.81,2024-08-10T12:00:00,2024-08-11T05:20:00,2024-08-10,5,8
LX,686.34,2024-08-10T19:25:00,2024-08-11T09:15:00,2024-08-10,5,8
LX,686.34,2024-08-10T19:25:00,2024-08-11T09:15:00,2024-08-10,5,8
LX,686.34,2024-08-10T19:25:00,2024-08-11T09:15:00,2024-08-10,5,8
LX,686.34,2024-08-10T19:25:00,2024-08-11T09:15:00,2024-08-10,5,8
AF,705.25,2024-08-10T17:30:00,2024-08-11T06:45:00,2024-08-10,5,8
AF,705.25,2024-08-10T01:00:00,2024-08-10T14:15:00,2024-08-10,5,8
AF,705.25,2024-08-10T23:15:00,2024-08-11T12:40:00,2024-08-10,5,8
AF,705.25,2024-08-10T21:30:00,2024-08-11T11:05:00,2024-08-10,5,8
AF,705.25,2024-08-10T16:30:00,2024-08-11T05:55:00,2024-08-10,5,8
AF,705.25,2024-08-10T23:15:00,2024-08-11T12:40:00,2024-08-10,5,8
AF,705.25,2024-08-10T01:00:00,2024-08-10T14:15:00,2024-08-10,5,8
MS,713.81,2024-08-10T12:00:00,2024-08-11T05:20:00,2024-08-10,5,8
AF,716.55,2024-08-10T18:30:00,2024-08-11T08:05:00,2024-08-10,5,8
AF,716.55,2024-08-10T17:35:00,2024-08-11T06:50:00,2024-08-10,5,8
AF,716.55,2024-08-10T21:15:00,2024-08-11T10:30:00,2024-08-10,5,8
AF,716.55,2024-08-10T21:15:00,2024-08-11T10:30:00,2024-08-10,5,8
IB,730.72,2024-08-10T17:00:00,2024-08-11T07:15:00,2024-08-10,5,8
IB,742.54,2024-08-10T20:45:00,2024-08-11T10:10:00,2024-08-10,5,8
IB,742.54,2024-08-10T16:45:00,2024-08-11T06:10:00,2024-08-10,5,8
IB,742.54,2024-08-10T20:45:00,2024-08-11T10:10:00,2024-08-10,5,8
IB,742.54,2024-08-10T19:05:00,2024-08-11T08:25:00,2024-08-10,5,8
IB,742.54,2024-08-10T19:05:00,2024-08-11T08:25:00,2024-08-10,5,8
LO,751.28,2024-08-10T22:20:00,2024-08-11T13:05:00,2024-08-10,5,8
LO,751.28,2024-08-10T17:45:00,2024-08-11T08:15:00,2024-08-10,5,8
LO,751.28,2024-08-10T17:45:00,2024-08-11T08:15:00,2024-08-10,5,8
IB,755.72,2024-08-10T15:12:00,2024-08-10T17:30:00,2024-08-10,5,8
TK,781.48,2024-08-10T12:40:00,2024-08-11T05:20:00,2024-08-10,5,8
TK,781.48,2024-08-10T00:20:00,2024-08-10T17:15:00,2024-08-10,5,8
TK,781.48,2024-08-10T12:40:00,2024-08-11T05:20:00,2024-08-10,5,8
TK,781.48,2024-08-10T19:25:00,2024-08-11T12:35:00,2024-08-10,5,8
TK,944.48,2024-08-10T19:25:00,2024-08-11T12:35:00,2024-08-10,5,8
IB,985.17,2024-08-10T23:40:00,2024-08-11T13:25:00,2024-08-10,5,8
IB,985.17,2024-08-10T23:40:00,2024-08-11T13:25:00,2024-08-10,5,8
UX,1003.62,2024-08-10T18:15:00,2024-08-11T07:45:00,2024-08-10,5,8
EI,2611.09,2024-08-10T21:05:00,2024-08-11T08:50:00,2024-08-10,5,8
EI,2611.09,2024-08-10T21:05:00,2024-08-11T08:50:00,2024-08-10,5,8
EI,2808.09,2024-08-10T16:55:00,2024-08-11T04:25:00,2024-08-10,5,8
EI,2808.09,2024-08-10T16:55:00,2024-08-11T04:25:00,2024-08-10,5,8
SN,4111.96,2024-08-10T18:00:00,2024-08-11T07:00:00,2024-08-10,5,8
SN,4117.47,2024-08-10T18:10:00,2024-08-11T07:40:00,2024-08-10,5,8
UA,6709.75,2024-08-10T09:00:00,2024-08-10T10:29:00,2024-08-10,5,8
UA,6715.05,2024-08-10T15:45:00,2024-08-10T17:30:00,2024-08-10,5,8
TP,262.66,2024-08-11T22:05:00,2024-08-12T10:10:00,2024-08-11,6,8
TP,262.66,2024-08-11T22:05:00,2024-08-12T10:10:00,2024-08-11,6,8
FI,353.73,2024-08-11T20:25:00,2024-08-12T06:15:00,2024-08-11,6,8
FI,353.73,2024-08-11T13:00:00,2024-08-11T22:35:00,2024-08-11,6,8
S4,408.57,2024-08-11T20:55:00,2024-08-12T06:50:00,2024-08-11,6,8
S4,408.57,2024-08-11T20:55:00,2024-08-12T06:50:00,2024-08-11,6,8
AT,436.2,2024-08-11T20:45:00,2024-08-12T08:50:00,2024-08-11,6,8
AT,436.2,2024-08-11T11:50:00,2024-08-11T23:55:00,2024-08-11,6,8
AZ,453.32,2024-08-11T14:25:00,2024-08-11T16:00:00,2024-08-11,6,8
AZ,453.32,2024-08-11T11:30:00,2024-08-11T13:16:00,2024-08-11,6,8
AZ,453.32,2024-08-11T11:13:00,2024-08-11T12:41:00,2024-08-11,6,8
AZ,453.32,2024-08-11T09:59:00,2024-08-11T11:18:00,2024-08-11,6,8
AZ,453.32,2024-08-11T08:00:00,2024-08-11T09:46:00,2024-08-11,6,8
AZ,453.32,2024-08-11T11:05:00,2024-08-11T14:15:00,2024-08-11,6,8
AZ,453.32,2024-08-11T07:00:00,2024-08-11T10:13:00,2024-08-11,6,8
TK,462.48,2024-08-11T00:20:00,2024-08-11T17:15:00,2024-08-11,6,8
TK,462.48,2024-08-11T19:25:00,2024-08-12T12:35:00,2024-08-11,6,8
TK,462.48,2024-08-11T06:55:00,2024-08-11T23:40:00,2024-08-11,6,8
TK,462.48,2024-08-11T19:25:00,2024-08-12T12:35:00,2024-08-11,6,8
TK,462.48,2024-08-11T06:55:00,2024-08-11T23:40:00,2024-08-11,6,8
UX,476.62,2024-08-11T22:05:00,2024-08-12T11:25:00,2024-08-11,6,8
JU,506.7,2024-08-11T19:30:00,2024-08-12T10:20:00,2024-08-11,6,8
JU,516.7,2024-08-11T19:30:00,2024-08-12T10:20:00,2024-08-11,6,8
S4,524.57,2024-08-11T20:55:00,2024-08-12T06:50:00,2024-08-11,6,8
TP,537.66,2024-08-11T14:59:00,2024-08-11T16:23:00,2024-08-11,6,8
TP,537.66,2024-08-11T13:30:00,2024-08-11T14:48:00,2024-08-11,6,8
TP,537.66,2024-08-11T14:59:00,2024-08-11T16:23:00,2024-08-11,6,8
TP,537.66,2024-08-11T13:30:00,2024-08-11T14:48:00,2024-08-11,6,8
AZ,590.32,2024-08-11T16:05:00,2024-08-12T06:40:00,2024-08-11,6,8
AZ,590.32,2024-08-11T17:40:00,2024-08-12T08:15:00,2024-08-11,6,8
AZ,590.32,2024-08-11T21:30:00,2024-08-12T12:05:00,2024-08-11,6,8
UA,590.32,2024-08-11T09:00:00,2024-08-11T10:29:00,2024-08-11,6,8
AC,590.32,2024-08-11T09:00:00,2024-08-11T10:29:00,2024-08-11,6,8
UA,595.62,2024-08-11T15:45:00,2024-08-11T17:30:00,2024-08-11,6,8
AC,595.62,2024-08-11T15:45:00,2024-08-11T17:30:00,2024-08-11,6,8
AC,595.62,2024-08-11T10:30:00,2024-08-11T12:15:00,2024-08-11,6,8
AC,595.62,2024-08-11T10:30:00,2024-08-11T12:15:00,2024-08-11,6,8
UA,595.62,2024-08-11T10:30:00,2024-08-11T12:15:00,2024-08-11,6,8
UA,595.62,2024-08-11T10:30:00,2024-08-11T12:15:00,2024-08-11,6,8
UA,607.25,2024-08-11T20:30:00,2024-08-12T10:25:00,2024-08-11,6,8
UA,607.25,2024-08-11T16:15:00,2024-08-12T06:10:00,2024-08-11,6,8
UA,608.16,2024-08-11T17:30:00,2024-08-12T07:30:00,2024-08-11,6,8
UA,608.16,2024-08-11T17:30:00,2024-08-12T07:30:00,2024-08-11,6,8
UA,608.37,2024-08-11T15:45:00,2024-08-12T05:25:00,2024-08-11,6,8
UA,608.37,2024-08-11T21:50:00,2024-08-12T11:45:00,2024-08-11,6,8
UA,608.37,2024-08-11T21:50:00,2024-08-12T11:45:00,2024-08-11,6,8
UA,608.37,2024-08-11T15:45:00,2024-08-12T05:25:00,2024-08-11,6,8
UA,613.88,2024-08-11T18:10:00,2024-08-12T07:40:00,2024-08-11,6,8
LX,624.84,2024-08-11T19:00:00,2024-08-12T05:00:00,2024-08-11,6,8
LX,624.84,2024-08-11T16:15:00,2024-08-12T06:10:00,2024-08-11,6,8
LX,624.84,2024-08-11T20:30:00,2024-08-12T10:25:00,2024-08-11,6,8
LX,624.84,2024-08-11T19:00:00,2024-08-12T05:00:00,2024-08-11,6,8
LX,624.84,2024-08-11T20:30:00,2024-08-12T10:25:00,2024-08-11,6,8
LH,625.75,2024-08-11T17:20:00,2024-08-12T07:20:00,2024-08-11,6,8
LH,625.75,2024-08-11T17:20:00,2024-08-12T07:20:00,2024-08-11,6,8
LH,625.96,2024-08-11T20:00:00,2024-08-12T04:00:00,2024-08-11,6,8
LH,625.96,2024-08-11T20:00:00,2024-08-12T04:00:00,2024-08-11,6,8
LH,625.96,2024-08-11T15:45:00,2024-08-12T05:25:00,2024-08-11,6,8
LH,625.96,2024-08-11T20:00:00,2024-08-12T11:00:00,2024-08-11,6,8
LH,625.96,2024-08-11T20:00:00,2024-08-12T11:00:00,2024-08-11,6,8
LH,625.96,2024-08-11T18:00:00,2024-08-12T07:00:00,2024-08-11,6,8
LH,625.96,2024-08-11T04:00:00,2024-08-11T17:25:00,2024-08-11,6,8
LH,625.96,2024-08-11T04:00:00,2024-08-11T17:25:00,2024-08-11,6,8
LH,625.96,2024-08-11T21:50:00,2024-08-12T11:45:00,2024-08-11,6,8
LH,625.96,2024-08-11T21:50:00,2024-08-12T11:45:00,2024-08-11,6,8
OS,631.15,2024-08-11T19:00:00,2024-08-12T08:00:00,2024-08-11,6,8
OS,631.15,2024-08-11T19:00:00,2024-08-12T08:00:00,2024-08-11,6,8
SN,631.47,2024-08-11T18:10:00,2024-08-12T07:40:00,2024-08-11,6,8
SN,631.47,2024-08-11T18:10:00,2024-08-12T07:40:00,2024-08-11,6,8
LX,652.34,2024-08-11T19:25:00,2024-08-12T09:15:00,2024-08-11,6,8
LX,652.34,2024-08-11T19:25:00,2024-08-12T09:15:00,2024-08-11,6,8
AF,671.25,2024-08-11T16:30:00,2024-08-12T05:55:00,2024-08-11,6,8
AF,671.25,2024-08-11T01:00:00,2024-08-11T14:15:00,2024-08-11,6,8
AF,671.25,2024-08-11T23:15:00,2024-08-12T12:40:00,2024-08-11,6,8
AF,671.25,2024-08-11T21:30:00,2024-08-12T11:05:00,2024-08-11,6,8
AF,671.25,2024-08-11T23:15:00,2024-08-12T12:40:00,2024-08-11,6,8
AF,671.25,2024-08-11T01:00:00,2024-08-11T14:15:00,2024-08-11,6,8
AF,682.55,2024-08-11T17:35:00,2024-08-12T06:50:00,2024-08-11,6,8
AF,682.55,2024-08-11T21:15:00,2024-08-12T10:35:00,2024-08-11,6,8
AF,682.55,2024-08-11T21:15:00,2024-08-12T10:35:00,2024-08-11,6,8
IB,695.72,2024-08-11T17:00:00,2024-08-12T07:15:00,2024-08-11,6,8
MS,700.81,2024-08-11T12:00:00,2024-08-12T05:20:00,2024-08-11,6,8
IB,706.97,2024-08-11T23:40:00,2024-08-12T13:25:00,2024-08-11,6,8
IB,706.97,2024-08-11T23:40:00,2024-08-12T13:25:00,2024-08-11,6,8
IB,707.54,2024-08-11T20:45:00,2024-08-12T10:10:00,2024-08-11,6,8
IB,707.54,2024-08-11T16:45:00,2024-08-12T06:10:00,2024-08-11,6,8
IB,707.54,2024-08-11T20:45:00,2024-08-12T10:10:00,2024-08-11,6,8
IB,707.54,2024-08-11T19:05:00,2024-08-12T08:25:00,2024-08-11,6,8
IB,707.54,2024-08-11T19:05:00,2024-08-12T08:25:00,2024-08-11,6,8
MS,713.81,2024-08-11T12:00:00,2024-08-12T05:20:00,2024-08-11,6,8
IB,718.72,2024-08-11T15:12:00,2024-08-11T17:30:00,2024-08-11,6,8
TK,744.48,2024-08-11T12:40:00,2024-08-12T05:20:00,2024-08-11,6,8
TK,744.48,2024-08-11T12:40:00,2024-08-12T05:20:00,2024-08-11,6,8
AY,750.05,2024-08-11T22:55:00,2024-08-12T14:00:00,2024-08-11,6,8
LO,751.28,2024-08-11T17:45:00,2024-08-12T08:15:00,2024-08-11,6,8
EI,865.06,2024-08-11T21:05:00,2024-08-12T08:50:00,2024-08-11,6,8
EI,871.06,2024-08-11T21:05:00,2024-08-12T08:50:00,2024-08-11,6,8
UX,1003.62,2024-08-11T18:15:00,2024-08-12T07:45:00,2024-08-11,6,8
EI,2808.09,2024-08-11T16:55:00,2024-08-12T04:25:00,2024-08-11,6,8
EI,2808.09,2024-08-11T16:55:00,2024-08-12T04:25:00,2024-08-11,6,8
SN,4111.96,2024-08-11T18:00:00,2024-08-12T07:00:00,2024-08-11,6,8
SN,4117.47,2024-08-11T18:10:00,2024-08-12T07:40:00,2024-08-11,6,8
TP,262.66,2024-08-12T22:05:00,2024-08-13T10:00:00,2024-08-12,0,8
TP,262.66,2024-08-12T22:05:00,2024-08-13T10:00:00,2024-08-12,0,8
FI,332.73,2024-08-12T20:25:00,2024-08-13T06:15:00,2024-08-12,0,8
FI,332.73,2024-08-12T13:00:00,2024-08-12T22:35:00,2024-08-12,0,8
S4,408.57,2024-08-12T20:55:00,2024-08-13T06:50:00,2024-08-12,0,8
S4,408.57,2024-08-12T20:55:00,2024-08-13T06:50:00,2024-08-12,0,8
S4,408.57,2024-08-12T20:55:00,2024-08-13T06:50:00,2024-08-12,0,8
AT,436.2,2024-08-12T20:45:00,2024-08-13T08:50:00,2024-08-12,0,8
AT,436.2,2024-08-12T11:50:00,2024-08-12T23:55:00,2024-08-12,0,8
AZ,453.32,2024-08-12T14:25:00,2024-08-12T16:00:00,2024-08-12,0,8
AZ,453.32,2024-08-12T11:30:00,2024-08-12T13:16:00,2024-08-12,0,8
AZ,453.32,2024-08-12T11:13:00,2024-08-12T12:41:00,2024-08-12,0,8
AZ,453.32,2024-08-12T09:59:00,2024-08-12T11:19:00,2024-08-12,0,8
AZ,453.32,2024-08-12T08:00:00,2024-08-12T09:46:00,2024-08-12,0,8
AZ,453.32,2024-08-12T11:05:00,2024-08-12T14:15:00,2024-08-12,0,8
AZ,453.32,2024-08-12T07:00:00,2024-08-12T10:13:00,2024-08-12,0,8
AZ,458.51,2024-08-12T21:00:00,2024-08-12T22:40:00,2024-08-12,0,8
TK,462.48,2024-08-12T12:40:00,2024-08-13T05:20:00,2024-08-12,0,8
TK,462.48,2024-08-12T19:25:00,2024-08-13T12:35:00,2024-08-12,0,8
TK,462.48,2024-08-12T00:20:00,2024-08-12T17:15:00,2024-08-12,0,8
TK,462.48,2024-08-12T12:40:00,2024-08-13T05:20:00,2024-08-12,0,8
TK,462.48,2024-08-12T06:55:00,2024-08-12T23:40:00,2024-08-12,0,8
TK,462.48,2024-08-12T19:25:00,2024-08-13T12:35:00,2024-08-12,0,8
TK,462.48,2024-08-12T06:55:00,2024-08-12T23:40:00,2024-08-12,0,8
TP,537.66,2024-08-12T19:20:00,2024-08-12T20:54:00,2024-08-12,0,8
TP,537.66,2024-08-12T19:20:00,2024-08-12T20:54:00,2024-08-12,0,8
TP,537.66,2024-08-12T14:59:00,2024-08-12T16:23:00,2024-08-12,0,8
TP,537.66,2024-08-12T14:59:00,2024-08-12T16:23:00,2024-08-12,0,8
JU,541.7,2024-08-12T13:50:00,2024-08-13T04:40:00,2024-08-12,0,8
AZ,590.32,2024-08-12T16:05:00,2024-08-13T06:40:00,2024-08-12,0,8
AZ,590.32,2024-08-12T17:40:00,2024-08-13T08:15:00,2024-08-12,0,8
AZ,590.32,2024-08-12T21:30:00,2024-08-13T12:05:00,2024-08-12,0,8
UA,590.32,2024-08-12T09:00:00,2024-08-12T10:29:00,2024-08-12,0,8
AC,590.32,2024-08-12T09:00:00,2024-08-12T10:29:00,2024-08-12,0,8
UA,595.62,2024-08-12T15:45:00,2024-08-12T17:30:00,2024-08-12,0,8
AC,595.62,2024-08-12T15:45:00,2024-08-12T17:30:00,2024-08-12,0,8
AC,595.62,2024-08-12T10:30:00,2024-08-12T12:15:00,2024-08-12,0,8
AC,595.62,2024-08-12T10:30:00,2024-08-12T12:15:00,2024-08-12,0,8
UA,595.62,2024-08-12T10:30:00,2024-08-12T12:15:00,2024-08-12,0,8
UA,595.62,2024-08-12T10:30:00,2024-08-12T12:15:00,2024-08-12,0,8
UA,608.16,2024-08-12T17:30:00,2024-08-13T07:30:00,2024-08-12,0,8
UA,608.16,2024-08-12T17:30:00,2024-08-13T07:30:00,2024-08-12,0,8
UA,608.37,2024-08-12T15:45:00,2024-08-13T05:25:00,2024-08-12,0,8
UA,608.37,2024-08-12T15:45:00,2024-08-13T05:25:00,2024-08-12,0,8
UA,613.88,2024-08-12T18:10:00,2024-08-13T07:40:00,2024-08-12,0,8
LX,624.84,2024-08-12T19:00:00,2024-08-13T05:00:00,2024-08-12,0,8
LX,624.84,2024-08-12T20:30:00,2024-08-13T10:25:00,2024-08-12,0,8
LX,624.84,2024-08-12T19:00:00,2024-08-13T05:00:00,2024-08-12,0,8
LX,624.84,2024-08-12T20:30:00,2024-08-13T10:25:00,2024-08-12,0,8
LH,625.75,2024-08-12T17:20:00,2024-08-13T07:20:00,2024-08-12,0,8
LH,625.75,2024-08-12T17:20:00,2024-08-13T07:20:00,2024-08-12,0,8
LH,625.96,2024-08-12T20:00:00,2024-08-13T04:00:00,2024-08-12,0,8
LH,625.96,2024-08-12T20:00:00,2024-08-13T04:00:00,2024-08-12,0,8
LH,625.96,2024-08-12T15:45:00,2024-08-13T05:25:00,2024-08-12,0,8
LH,625.96,2024-08-12T20:00:00,2024-08-13T11:00:00,2024-08-12,0,8
LH,625.96,2024-08-12T20:00:00,2024-08-13T11:00:00,2024-08-12,0,8
LH,625.96,2024-08-12T18:00:00,2024-08-13T07:00:00,2024-08-12,0,8
LH,625.96,2024-08-12T04:00:00,2024-08-12T17:25:00,2024-08-12,0,8
LH,625.96,2024-08-12T04:00:00,2024-08-12T17:25:00,2024-08-12,0,8
LH,625.96,2024-08-12T21:50:00,2024-08-13T11:45:00,2024-08-12,0,8
LH,625.96,2024-08-12T21:50:00,2024-08-13T11:45:00,2024-08-12,0,8
OS,631.15,2024-08-12T21:45:00,2024-08-13T11:55:00,2024-08-12,0,8
OS,631.15,2024-08-12T19:00:00,2024-08-13T08:00:00,2024-08-12,0,8
OS,631.15,2024-08-12T21:45:00,2024-08-13T11:55:00,2024-08-12,0,8
OS,631.15,2024-08-12T19:00:00,2024-08-13T08:00:00,2024-08-12,0,8
SN,631.47,2024-08-12T18:10:00,2024-08-13T07:40:00,2024-08-12,0,8
SN,631.47,2024-08-12T18:10:00,2024-08-13T07:40:00,2024-08-12,0,8
TP,642.66,2024-08-12T13:30:00,2024-08-12T14:48:00,2024-08-12,0,8
TP,642.66,2024-08-12T13:30:00,2024-08-12T14:48:00,2024-08-12,0,8
LX,652.34,2024-08-12T19:25:00,2024-08-13T09:15:00,2024-08-12,0,8
VS,671.25,2024-08-12T22:30:00,2024-08-13T12:10:00,2024-08-12,0,8
AF,671.25,2024-08-12T16:30:00,2024-08-13T05:55:00,2024-08-12,0,8
AF,671.25,2024-08-12T01:00:00,2024-08-12T14:15:00,2024-08-12,0,8
AF,671.25,2024-08-12T23:15:00,2024-08-13T12:40:00,2024-08-12,0,8
AF,671.25,2024-08-12T21:30:00,2024-08-13T11:05:00,2024-08-12,0,8
AF,671.25,2024-08-12T23:15:00,2024-08-13T12:40:00,2024-08-12,0,8
AF,671.25,2024-08-12T01:00:00,2024-08-12T14:15:00,2024-08-12,0,8
AF,682.55,2024-08-12T18:30:00,2024-08-13T08:05:00,2024-08-12,0,8
AF,682.55,2024-08-12T17:35:00,2024-08-13T06:50:00,2024-08-12,0,8
AF,682.55,2024-08-12T21:15:00,2024-08-13T10:30:00,2024-08-12,0,8
AF,682.55,2024-08-12T21:15:00,2024-08-13T10:30:00,2024-08-12,0,8
MS,691.81,2024-08-12T12:00:00,2024-08-13T05:20:00,2024-08-12,0,8
IB,695.72,2024-08-12T17:00:00,2024-08-13T07:15:00,2024-08-12,0,8
IB,706.97,2024-08-12T23:40:00,2024-08-13T13:25:00,2024-08-12,0,8
IB,707.54,2024-08-12T20:45:00,2024-08-13T10:10:00,2024-08-12,0,8
IB,707.54,2024-08-12T16:45:00,2024-08-13T06:10:00,2024-08-12,0,8
IB,707.54,2024-08-12T19:05:00,2024-08-13T08:25:00,2024-08-12,0,8
MS,713.81,2024-08-12T12:00:00,2024-08-13T05:20:00,2024-08-12,0,8
IB,718.72,2024-08-12T15:12:00,2024-08-12T17:30:00,2024-08-12,0,8
LO,751.28,2024-08-12T22:20:00,2024-08-13T13:05:00,2024-08-12,0,8
LO,751.28,2024-08-12T17:45:00,2024-08-13T08:15:00,2024-08-12,0,8
LO,751.28,2024-08-12T22:20:00,2024-08-13T13:05:00,2024-08-12,0,8
LO,751.28,2024-08-12T17:45:00,2024-08-13T08:15:00,2024-08-12,0,8
AY,794.71,2024-08-12T18:50:00,2024-08-13T06:55:00,2024-08-12,0,8
EI,871.06,2024-08-12T16:55:00,2024-08-13T04:25:00,2024-08-12,0,8
EI,871.06,2024-08-12T21:05:00,2024-08-13T08:50:00,2024-08-12,0,8
EI,879.06,2024-08-12T21:05:00,2024-08-13T08:50:00,2024-08-12,0,8
EI,879.06,2024-08-12T16:55:00,2024-08-13T04:25:00,2024-08-12,0,8
UX,892.62,2024-08-12T18:15:00,2024-08-13T07:45:00,2024-08-12,0,8
IB,1017.54,2024-08-12T20:45:00,2024-08-13T10:10:00,2024-08-12,0,8
IB,1017.54,2024-08-12T19:05:00,2024-08-13T08:25:00,2024-08-12,0,8
LX,4110.84,2024-08-12T19:00:00,2024-08-13T05:00:00,2024-08-12,0,8
SN,4111.96,2024-08-12T18:00:00,2024-08-13T07:00:00,2024-08-12,0,8
SN,4117.47,2024-08-12T18:10:00,2024-08-13T07:40:00,2024-08-12,0,8
TP,262.66,2024-08-13T22:05:00,2024-08-14T10:00:00,2024-08-13,1,8
TP,262.66,2024-08-13T22:05:00,2024-08-14T10:00:00,2024-08-13,1,8
FI,332.73,2024-08-13T13:00:00,2024-08-13T22:35:00,2024-08-13,1,8
FI,353.73,2024-08-13T20:25:00,2024-08-14T06:15:00,2024-08-13,1,8
UX,365.62,2024-08-13T22:05:00,2024-08-14T11:25:00,2024-08-13,1,8
S4,408.57,2024-08-13T20:55:00,2024-08-14T06:50:00,2024-08-13,1,8
S4,408.57,2024-08-13T20:55:00,2024-08-14T06:50:00,2024-08-13,1,8
S4,408.57,2024-08-13T20:55:00,2024-08-14T06:50:00,2024-08-13,1,8
AT,436.2,2024-08-13T20:45:00,2024-08-14T08:50:00,2024-08-13,1,8
AT,436.2,2024-08-13T11:50:00,2024-08-13T23:55:00,2024-08-13,1,8
AZ,453.32,2024-08-13T16:05:00,2024-08-14T06:40:00,2024-08-13,1,8
AZ,453.32,2024-08-13T17:40:00,2024-08-14T08:15:00,2024-08-13,1,8
AZ,453.32,2024-08-13T21:30:00,2024-08-14T12:05:00,2024-08-13,1,8
AZ,453.32,2024-08-13T11:30:00,2024-08-13T13:16:00,2024-08-13,1,8
AZ,453.32,2024-08-13T11:13:00,2024-08-13T12:41:00,2024-08-13,1,8
AZ,453.32,2024-08-13T09:59:00,2024-08-13T11:19:00,2024-08-13,1,8
AZ,453.32,2024-08-13T08:00:00,2024-08-13T09:46:00,2024-08-13,1,8
AZ,453.32,2024-08-13T11:10:00,2024-08-13T14:15:00,2024-08-13,1,8
AZ,458.51,2024-08-13T21:00:00,2024-08-13T22:40:00,2024-08-13,1,8
TK,462.48,2024-08-13T00:20:00,2024-08-13T17:15:00,2024-08-13,1,8
TK,462.48,2024-08-13T06:55:00,2024-08-13T23:40:00,2024-08-13,1,8
TK,462.48,2024-08-13T06:55:00,2024-08-13T23:40:00,2024-08-13,1,8
TP,537.66,2024-08-13T19:20:00,2024-08-13T20:54:00,2024-08-13,1,8
TP,537.66,2024-08-13T19:20:00,2024-08-13T20:54:00,2024-08-13,1,8
TP,537.66,2024-08-13T14:59:00,2024-08-13T16:23:00,2024-08-13,1,8
TP,537.66,2024-08-13T13:30:00,2024-08-13T14:48:00,2024-08-13,1,8
TP,537.66,2024-08-13T14:59:00,2024-08-13T16:23:00,2024-08-13,1,8
TP,537.66,2024-08-13T13:30:00,2024-08-13T14:48:00,2024-08-13,1,8
JU,558.7,2024-08-13T13:50:00,2024-08-14T04:40:00,2024-08-13,1,8
UA,590.32,2024-08-13T09:00:00,2024-08-13T10:29:00,2024-08-13,1,8
AC,590.32,2024-08-13T09:00:00,2024-08-13T10:29:00,2024-08-13,1,8
AZ,590.32,2024-08-13T07:00:00,2024-08-13T10:13:00,2024-08-13,1,8
UA,595.62,2024-08-13T15:45:00,2024-08-13T17:30:00,2024-08-13,1,8
AC,595.62,2024-08-13T15:45:00,2024-08-13T17:30:00,2024-08-13,1,8
AC,595.62,2024-08-13T10:30:00,2024-08-13T12:15:00,2024-08-13,1,8
AC,595.62,2024-08-13T10:30:00,2024-08-13T12:15:00,2024-08-13,1,8
UA,595.62,2024-08-13T10:30:00,2024-08-13T12:15:00,2024-08-13,1,8
UA,595.62,2024-08-13T10:30:00,2024-08-13T12:15:00,2024-08-13,1,8
UA,607.25,2024-08-13T20:30:00,2024-08-14T10:25:00,2024-08-13,1,8
UA,607.25,2024-08-13T16:15:00,2024-08-14T06:10:00,2024-08-13,1,8
UA,608.16,2024-08-13T17:30:00,2024-08-14T07:30:00,2024-08-13,1,8
UA,608.16,2024-08-13T17:30:00,2024-08-14T07:30:00,2024-08-13,1,8
